publishedAt,authorDisplayName,textDisplay,likeCount
2022-09-29T12:14:18Z,Khoirul Susanto,Wow..,0
2022-09-29T12:14:15Z,Tri Yuwanto,nonton 10 detik. cumah buat dislike doang. karena nongong di thumbnail youtube... sory bang david dan team,0
2022-09-29T12:14:14Z,Henry Hermawan,"XIAOMI, OPPO, REALME, REDMI INFINIX : YUK GAES KITA TIRU YUUK",0
2022-09-29T12:13:57Z,Bay,Di Samsung udh ada dari dulu,0
2022-09-29T12:13:13Z,Hadi Muhammad,Review Zenfone 9 pleaseeeeee,0
2022-09-29T12:12:59Z,Wahyu Adjie,"Salfok, Pertama di Bantul, Beli 1 gratis 1 🤣",0
2022-09-29T12:12:23Z,YUDI UMARA_032,biasa aja tompelnya... masih bagus android dpt kecil,0
2022-09-29T12:11:32Z,fahmi woodworking,sudut nya terlalu bulat,0
2022-09-29T12:11:16Z,Zahra Mahiya,Yg masih pake J2 prem angkat tangan... Kita senasib bro.. Semoga minggu depan kita bisa borong semua varian iPhone 14,0
2022-09-29T12:10:28Z,Ryan Sprynd,Terlalu mahal❤️,0
2022-09-29T12:10:19Z,Babang Edri,Syg iBox &amp; Digimap Blm Keluar juga 🇮🇩,0
2022-09-29T12:10:07Z,AiUeO,Tompel jadul bikin malu.. 🤣,0
2022-09-29T12:09:52Z,Firman Nurul,saya tetap nonton walaupun gak kebeli 😄,0
2022-09-29T12:09:44Z,Bay,"Jelek bang kegedean tompel, nonton film ada yg aneh gede banget",0
2022-09-29T12:09:39Z,Andi Ancha,Kamera iphone tuh terlalu ke kuningan,0
2022-09-29T12:08:32Z,kiarya arief,Bener bgt itu ak aj gk pnya uang pgen memiliki iPhone 14 pro ini. Ntah bagaimana caranya,0
2022-09-29T12:08:30Z,Wahyu Adytia,Bang kelvin kapan unboxing &amp; riview AMD RYZEN 7000 SERIES.,0
2022-09-29T12:08:09Z,Uzumaki Naruto,Keren bang,0
2022-09-29T12:07:55Z,Laerisa__,"Iphone 14 emng bagus, tp lbh suka ip 13 kyk lebih simple aja, mudah2an ada dana bisa up ke 12 atau 13 taun depan, sekarang stay dulu di xr 🥲",0
2022-09-29T12:14:38Z,Astrawinata Guatama,Xr nya inter apa ibox mbak,0
2022-09-29T12:07:36Z,BONK!master69,"Yg bikin menarik bukan fitur dynamic islandnya tpi presentasi yg di sajikan tim apple nya yg seakan2 dyland ny wah bgt. Saat samsung udah ngilangin tompel dan ngelipet layarnya jd 2 , iphone masih ngurusin tompelnya",2
2022-09-29T12:52:48Z,Eren Jaeger,Biasalah... 🗿,0
2022-09-29T12:07:31Z,Tahta Vlog,Kapan punya seperti ini ya.. Mudah mudahan kalau ada rejeki amin.,0
2022-09-29T12:07:09Z,Trending Twitter,tahun 2021 sya udah pernah rekomen fitur kyk gitu di merk hp lain.,0
2022-09-29T12:06:21Z,YT Mas Rhoo,1 alasan gua ragu² mau beli iPhone: Ngecasnya lama,0
2022-09-29T12:06:15Z,Fachrial Banyu,"Flash di iphone bisa adaptasi itu bang david…. Bisa menyesuaikan keadaan lampu untuk flashnya, jadi ngga terus2-an kayak senter…  Di android lampu flash gini belom bisa di adapt, jadi masih belum bisa menampilkan background di area yg terlalu gelap… Dapet sih si Iphone untuk inovasi yg emang di unggulkan di seri 14 ini…<br><br>Netizen aja yg gagal paham, dianggapnya dynamic island ini yg jadi keunggulan utama, padahal iphone sendiri mengusung tema low light photography…<br><br>Terkecoh sih kalo pada fokus ke dynamic island… wkwkwkwkk",5
2022-09-29T13:30:30Z,surya adi kharisma,Yg belum coba sih kebanyakan gitu bro,0
2022-09-29T12:06:13Z,Vinsensius Martin,kapan lah bisa make iPhone? masih setia dengan Redmi note 9 pro,0
2022-09-29T12:04:58Z,Nagata Kurniawan,"dynamic island bagus, sayangnya untuk orang asia agak susah untuk ngejangkau ujung layar..apalagi yang promax",5
2022-09-29T12:48:02Z,Arfi Novariyanto,"kan punya 2 tangan 10 jari, susah gimana bos? emg main hp cuma pake 1 tangan doang? logika mana logika",0
2022-09-29T12:47:41Z,ahmad dadih junaedi,"bisa pake telunjuk mas, pasti nyampe kayaknya.",0
2022-09-29T12:04:07Z,melamel,ip 11 aja udah bagus apa lagi ip 14 😁,0
2022-09-29T12:03:42Z,Bhakti Maulana,1 kata buat Apple: &quot;cerdik&quot;,2
2022-09-29T12:03:32Z,Rio Haryanto,"bang david cobain barang aneh lagi dong, semoga dibaca ya:)",0
2022-09-29T12:03:18Z,Nagata Kurniawan,ah king gnu,0
2022-09-29T12:02:16Z,Adven Tino,Bang bagi iPhone yadong sudah subscribe semoga dibaca amin,1
2022-09-29T12:02:06Z,Vicky Falcone,"Bang , AOD ku pas aq tinggal tidur malah ng berkurang 1% pun, sblm tidur 100% pas bngun 100% juga pdhl smpt buat balesin chat bbrp kali, aq pakai 14promax ,pernh bbrp hari lalu pas bngun juga kadang cuma kurang 1%, tp cuma sesekali",0
2022-09-29T12:02:04Z,AntiJulidJulidClub,Syg Kameranya masih ada Flare,0
2022-09-29T12:01:52Z,Norman One piece,Min review tu iPhone 14 pro max,0
2022-09-29T12:01:39Z,Akun Google,"Setelah ada dylan ini, apakah tetangga2 sebelah pada gedein tompel gk yah",0
2022-09-29T12:01:25Z,maul pikter,"Iphone ku juga punya tompel, bisa membesar tapi ga bisa ngecil😭",0
2022-09-29T12:01:01Z,Bagus Mecha,Anjay AOD 2022,0
2022-09-29T12:00:52Z,Anak90an,Siap siap nih produk produk lain pasti pada niru....,0
2022-09-29T12:00:26Z,JIBRAN AR,Bang itu di buat maen ml bisa rata kanan ga bang?,0
2022-09-29T12:00:05Z,Fendy Ekado,Nunggu jantung ku laku dlu baru beli....,0
2022-09-29T11:59:29Z,Fika Aulia,bagus bang,0
2022-09-29T11:58:55Z,Brenyanti,"Bang mau cerita dari 2016 keinginan punya hp brand Iphone, sampe sekarang belom bisa kebeli. Pegen sih beli iphone 14 pro max, cuma mikir berkali&quot;.",0
2022-09-29T11:58:12Z,zkoe,gw yg masih pake samsung j1ace bilek,1
2022-09-29T11:58:06Z,KEIKO CITY,Daripada keluarin uang 38 atau 40 juta buat iphone 14 pro max doang. Mending beli dua hp yaitu samsung galaxy z fold 3 sama samsung galaxy z flip 4 lebih bagus dan gengsinya dapet banget apalagi buat gaya atau fashion udah cocok banget. Ngapain buang-buang duit demi iphone 14 pro max doang😏😏😏,0
2022-09-29T11:58:05Z,George Nathan,Tukang bakso gk tuhh,0
2022-09-29T11:57:45Z,Ebott.,Semoga ke depannya kebeli iphonee aamin🥲,0
2022-09-29T11:57:38Z,nurfalina 10,Seperti dibagian depan z flip yah..hanya saja layar nya tetap ke buka juga..klo z flip emg sngt berfungsi klo layar nya di lipat..,10
2022-10-01T05:29:30Z,koara iwan,"z flip menang telak. Daripada iphone, lebih mantep klo punya z flip 4",0
2022-09-29T11:57:28Z,Jang Indra,Gw Nunggu Harganya Jatuh aja :v<br>Elektronik mah beli mahal di Jual Murah banget,0
2022-09-29T11:57:28Z,George Nathan,Tukang bakso gk tu😏,0
2022-09-29T11:57:22Z,Zidni.F CHANEL,Tukang hdc ketar ketir lihat tompel ini...<br>Jadi makin gampang ini buat bedain yg hdc 😂,1
2022-09-29T11:56:53Z,Nico Eka,"Kamera realme lbh bagus dr iphone low light<br><br>YA MEMANGGG ... <a href=""http://www.youtube.com/results?search_query=%23brakk"">#BRAKK</a> <br>Seketika ingat eyang subur... <br><br>Dah gt aja<br><br>Lanjut bang review nya....",0
2022-09-29T11:56:44Z,Merah Putih,"masih setia dengan nokia xpres music,.....semakin jadul semakin asik",5
2022-10-03T14:30:45Z,azukuriburu,🤓,0
2022-09-29T14:02:25Z,Hendro Widjaya,Salam dari 6.300 &amp; blackberry 8.900 om Kiakakakakakakakak :D,0
2022-09-29T11:56:36Z,Our Story,yakin gw di iphone 15 base bakal ada dynamic island,1
2022-09-29T12:10:54Z,Dani Ihza Farrosi,nggak.,0
2022-09-29T11:55:49Z,Shopee,Mau beli tapi bitcoin nya gk naik&quot; <br>Jadi cicil btc aja. Nanti beli nya kalo btc ke harga $90k biar bisa borong🤣,0
2022-09-29T11:55:27Z,DheenGameing,"Simple aja bang,gk ada yg sempurna apa lagi hp buatan manusia,lho aja gk sempurna.",0
2022-09-29T11:54:47Z,Z O M B I E,BANG JNGN LUPA RIVIEW IPHONE 14 PLUS,0
2022-09-29T11:54:46Z,Bowie Gaming,Klo charging lama gak om?,0
2022-09-29T11:54:20Z,Sang fajar,Hp gw redmi 3 kok bisa nyimak samoai habis wkwk...<br>Padahal udah tau gabakal kebeli tuh hp wkwk,0
2022-09-29T11:54:07Z,Ricky Muhamad Ridho,Hanya bisa melihat review gak bisa beli,0
2022-09-29T11:53:51Z,Dwi Febrian,kenapa model hp2 kamera Pop up dah rdak ilang ya? padahal itu alternatif paling logis klo pengen layar full tanpa terganggu tompel dll tanpa menurunkan kualitas hasil kameranya,2
2022-09-29T12:27:30Z,Hamiz Rabbani 🅥,"kelemahannya, kebanyakan kamera pop up gak ada stabilizernya ois nya (pernah baca katanya gak bisa di pasang ois), handphone tidak bisa tahan air, kemudian pasti karena naik turun, yang namanya mesin pasti memiliki jangka umur, dan juga rawan rusak di banding kamera punch hole maupun notch.",0
2022-09-29T12:24:05Z,Ihsan Rizki,Jawaban paling logis: rawan rusak,0
2022-09-29T12:06:28Z,Astrawinata Guatama,"Semakin banyak part yang bergerak, semakin besar risiko rusak.",0
2022-09-29T11:53:32Z,yahy_eaea,Xiaomi civi 2 bang yg samain poni nya sekalian review 😂,0
2022-09-29T11:53:21Z,I’M SIJU,"Udah nonton sampe 14 promax aja, dengan hp yg sama, yaitu android🤣<br>Shalawatin aja dulu ah",0
2022-09-29T11:52:51Z,Fransiskus Dimas,"<a href=""https://www.youtube.com/watch?v=Lvq01WvB5D0&amp;t=9m04s"">9:04</a> Source: trust me bro",0
2022-09-29T11:51:52Z,Rangga Risma,"Bikin Salfok ! REMEMBER - Masto ( coldrain) ahaha selebihnya ya smartphone, ya..tetep smartphone !",0
2022-09-29T11:51:41Z,Nana Hamidah,Bismillah bisa kebeli. Aamiin,0
2022-09-29T11:51:34Z,Dlands Volka,"<a href=""https://www.youtube.com/watch?v=Lvq01WvB5D0&amp;t=2m16s"">2:16</a> bang Dlands itu nama saya bang bukan dynamic island",0
2022-09-29T11:51:27Z,Kicakles8,Target pasarnya bukan gua<br>Itu udah,0
2022-09-29T11:51:14Z,S N M,"Gw gak nonton cm mampir komen doang, gw gk mau nyiksa diri.",0
2022-09-29T11:50:51Z,Ready 4 Takeoff™,"Khabar terakhir masih banyak bug kayak Kamera bergetar saat buka aplikasi pihak ke3, saat di charge restart sendiri,apakah ini termasuk Fitur baru iPhone 14 Promag<br>..ehhh Promax....Dinamic Bug 😎",0
2022-09-29T11:50:50Z,Amalia,dyland wkwk :&quot;(,0
2022-09-29T11:50:33Z,Aqua Tower,"Berarti klw hp kebanting kga sengaja atau jatuh,, otomatis hubungin keluarga terdekat 😂",3
2022-09-30T04:41:28Z,Rania & Reiz,"Lesti Kejora &quot;ku menangis&quot;<br><a href=""https://youtu.be/QuggNitqHHY"">https://youtu.be/QuggNitqHHY</a>",0
2022-09-29T16:27:31Z,Rocky Mangindaan,"Ia bang, minta di ganti baru lagi klo jatuh pecah LCD",0
2022-09-29T11:50:22Z,Mizyuchoppa,Serously. Edge Panel lebih berguna daripada Pulau Tompel,0
2022-09-29T11:50:12Z,Indah Wulandari,Bismillah semoga kebeli iphone 15 😁,0
2022-09-29T11:50:08Z,Steven Raja Ingot,Dyland 😂,0
2022-09-29T11:50:07Z,Serba Random,pill,0
2022-09-29T11:49:53Z,El nInO d Phoenix,HMM B AJA,0
2022-09-29T11:49:30Z,David Xie,Layar amoled pake fitur aod yg cuma stand by begitu bisa cepat shadow layarnya dong,1
2022-09-29T11:49:06Z,Bagus Sri Adji Pamekas,samsul 10 udh pernah pake,0
2022-09-29T11:49:05Z,Yadie Sazuma,Alhamdulillah bisa kebeli yg iphone 13 green 😁,2
2022-09-29T11:47:44Z,Kak Acans,Nonton pake j2 prime alhamdulillah bangett,0
2022-09-29T11:47:14Z,Ajeen,"Bgi saya sih gk bgus,, gak bgus uangnya😑",0
2022-09-29T11:47:00Z,M U,"Menurutku gak terlalu bagus, bahkan biasa aja sih kl di lihat dari harganya.<br>Andai dg harga yg sama tp layar bs di lipat nah tu baru bagus......",0
2022-09-29T11:46:46Z,ファシオカエルビン,"Ingat ya adik adik jika ingin gaya pakai iphone, KERJA jangan cuma MINTA",0
2022-09-29T11:46:45Z,Toro Toro88,"otw beli ,,,,, tpi masih mau tidur dulu x aja mimpi🤣",0
2022-09-29T11:46:26Z,Muhammad Rifqi Kholilulloh,I phone vs rog bang,0
2022-09-29T11:46:06Z,Antonius Mario,"Mantap Bro, infonya<br>Bulan depan saya beli<br>Tks",0
2022-09-29T11:45:52Z,Śergey,Next yg 15 itu tompel berubah jadi titik,0
2022-09-29T11:45:20Z,Mandez,Review realme 10 banh,0
2022-09-29T11:45:01Z,Ecky Spades,DyLand (Dynamic Island)😂,0
2022-09-29T11:44:51Z,Din Gaming AU,sumpah cok ngeganjel dihati tompel ny!... walaupun sy cuma pnonton..udh besar panjang pula¡. jd jelek!..,0
2022-09-29T11:44:36Z,Febrian Febrian,Harganya 14 series brpa bang?,0
2022-09-29T11:44:28Z,M. Khairul Mukhlis Farhan,Suka aod di samsunh sih  bisa nambahin foto dan banyak animasi imut,0
2022-09-29T11:44:28Z,Ahmad Khabib,"Tapi beneran worth it banget kok, ga sia” gua upgrade dari 12 ke 14 pro, banyak fitur baru yg gada di hp laen, pokoknya anjim banget dah rasanya, apalagi pas tiba” dibangunin emak suruh ke pasar",11
2022-09-29T11:43:58Z,Muhamad Sandy Piero,Thumbnail : terlalu bagus <br>Saya : terlalu mahal :&#39;),0
2022-09-29T11:42:36Z,Mizyuchoppa,TOMPELLLLLLLLLL,0
2022-09-29T11:42:36Z,impromptu handyman,Andai beli saham Apple pas IPO dulu 1 milyar saja🙄🙄🙄😅,0
2022-09-29T11:42:05Z,Hana Yulina,Ada Ci Gree 🙌,0
2022-09-29T11:41:55Z,aldan kohler,2 atau 3 tahun lagi baru bisa kebeli 😂😢,1
2022-09-29T11:40:22Z,M. Khairul Mukhlis Farhan,Malah aneh tuh tompel,1
2022-09-29T11:39:55Z,Febrian Febrian,Bang lagi nungguin review 14 plus,0
2022-09-29T11:39:31Z,ya lah masa gk,"mending, mending mending.",0
2022-09-29T11:39:06Z,Latief Vlox,Asik si bang tp ya itu tuh cameranya masih sohiban sama ios nya jd ya masih bla bla,0
2022-09-29T11:39:04Z,ROM£Ogaming,"Masih stay di Ip 13 pro Max , meskipun Bnyak gempuran Ip 14 pro / max yg menggiurkan , Cuma iri di camera 48 MP . Klo dynamic iland kurasa engga",2
2022-09-29T12:16:44Z,ROM£Ogaming,"@Raifa Ananda iphone ciri khusus nya ada di Poni dari Bentuk fisik nya , itu yg gw suka",0
2022-09-29T11:57:27Z,ROM£Ogaming,@j kurasa enggak . Karna perbandingan A15 dan A16 bionic gak jauh Beda,0
2022-09-29T11:54:30Z,j,AOD dan A16 gak iri juga?,1
2022-09-29T11:53:13Z,Raifa Ananda,Betullll,1
2022-09-29T11:39:00Z,Didit Velliz,Oke antara dynamic islands dan flex mode nya samsung galaxy flip series lebih seru yg mana?,1
2022-09-29T11:45:27Z,j,"Dynamic island belum nyobain, sih jadi belum bisa nilai dan buat sekarang yang udah 2 tahun make flex mode megang flex mode dulu",0
2022-09-29T11:38:51Z,Surni Ansyah,"Ciri khas iPhone panas kalo game, tp siapa pun yg riview tetap anteng ajj",0
2022-09-29T11:38:47Z,Kdoang,Gorengannya lebih halus,0
2022-09-29T11:38:28Z,Muhamad Akbar,"Sekali kali buat giveway lah bang, tapi kayaknya w ga bakal dapet 🗿",1
2022-09-29T11:38:01Z,Bayu Satrio,"<a href=""https://www.youtube.com/watch?v=Lvq01WvB5D0&amp;t=7m27s"">7:27</a> ada cigre wkwk",0
2022-09-29T11:37:58Z,Chandra Wijaya,Bismillah aja dulu🙂,0
2022-09-29T11:37:42Z,Drakk Killl,"Handroid ngikutin dlm waktu dekat,.<br>Fans fanatik handroid said: itu apa, gw juga bisa🤣",0
2022-09-29T11:36:41Z,anime Sejati,Bener temen gw pake realme 9c ada dilan nya_-,0
2022-09-29T11:36:40Z,9E_01_Addison Wong,"Iphone 14 pro / pro max bisa 2000 nits, ntar Samsung S23 Ultra bisa jadi lebih dari itu, soalnya emang tiap tahun Samsung pengen jadi HP dengan layar paling cerah &amp; paling bagus",8
2022-09-29T12:01:58Z,j,"Paling bagus jelas. Paling cerah gak tiap tahun, sih. Sampai sekarang S22U masih memuncaki peringkat layar terbaik. Sudah calon dan memang ga ada lawan sepadan buat kualitas nya sebagai pemegang gelar layar ponsel terbaik 2022",0
2022-09-29T11:36:30Z,Asep,Kadang kadang apple ngikutin andro kadang kadang andro ngikutin apple,1
2022-09-29T11:36:20Z,Teah Kotak,Tetep ajh dibawah 5000 mah hahahha,0
2022-09-29T11:35:47Z,Chaidar Desmi,"Jujur saya tidak suka dengan disain iPhone 14 ini, padahal iPhone poni lebih bagus,gw liat ini kek ih Apple apa an sih kek norak amat ad tompel nya jujur sy merasa kurang suka sama iPhone 14,tp fitur baru yg ada di ip14 gw oke,dan semoga iPhone 15 g pake tompel tompel an mending pake poni🙏🏻",0
2022-09-29T11:35:42Z,Agam Dwi Permana,Keunggulannya gede sedangkan samsung berusaha menghilangkan wkwk,0
2022-09-29T11:35:34Z,Abi Zyrex,Semoga suatu saat nanti bisa membeli hp IP,0
2022-09-29T11:38:28Z,Syarifudin Baharsyah,Semoga punya iPhone 14 Pro minggu ini dan dipakai untuk hal baik Aamiin Ya Rabbal Alamin,0
2022-09-29T11:34:45Z,MDStory84,Padahal nyontek xperia 1 dgn pinggiran i11. Gasuka notch or tompel ni hahaha..,0
2022-09-29T11:34:16Z,BOY,Cuma bisa menikmati tanpa bisa membeli,0
2022-09-29T11:34:08Z,Vicky Ardiansyah,Ga ngancurin iPhone lagi bang🗿,1
2022-09-29T11:34:06Z,Hanif Hayat,terlalu bagus sampe bagusnya banyak geter2 gak jelas nantinya.semoga kedepanya gak gtu2 doang model hapenya.<br>tompelnya di buang ya biar layarnya full,1
2022-09-29T11:33:51Z,Tha Dots,Dyland = tompel with good looking😂,0
2022-09-29T11:33:22Z,Ferdy Aditya,Ayolaah.. itu cm notifikasi.. dri jaman purba jg sdh ada hp yg ada notifikasinya.. lbh baik fullscreen drpd nge trik tompel yg dibikin notifikasi.. hadeehh 😓,0
2022-09-29T11:33:22Z,Taufiq Uffhy,Apple : Dilan ?🤔<br>Keren jga namanya..,0
2022-09-29T11:33:09Z,To Yib,Bang hp yang sudah di riview dan di umboksing di ke mana in bang<br><br>Bisa gak kalok kasih gue 1 gitu buat jadi youtuber ML BIAR BISA JADI JESNOLIMIT DAN MARBKCOP,0
2022-09-29T11:32:34Z,Tutorial Kang Maull,Tim yg mau punya tapi gk mampu beli,0
2022-09-29T11:32:07Z,Chandra Laksmana,Dynamic bug?,0
2022-09-29T11:32:03Z,RafaeyRend,"Memang mantep iphone 14 pro nya, berharap bisa kebeli suatu saat nanti...😂",37
2022-10-18T09:32:13Z,TweakXR,"@Thawil Aqli Kayaknya harga iPhone 14 nurun, yang 40 juta+ versi terbarunya. Jadi kalo ngumpulin duit 40 juta+ masih worth it lah buat beli seri terbarunya, walau udah ganti zaman/seri",0
2022-09-30T05:23:37Z,Thawil Aqli,Kalo saatnya itu setelah iPhone 20 baru keluar tidak apa-apa kan bro 😅,0
2022-09-29T11:30:42Z,LaguKu Official,dr ip 5 - 13 aQ NG nGE fAN Sama IP kecuali IP 14,0
2022-09-29T11:30:31Z,Vido Andriansyah,Jgn Lupa maulidan perbanyak sholawat di akhir zaman 💗💗💗💗💗💗🌚,1
2022-09-29T11:29:49Z,Ashraf,Bang david: buang Samsung mah gk ada guna iphone lebih bagus<br>Bang david sebelum nemu apple: waduh Samsung ini lord banget,0
2022-09-29T11:28:49Z,RALS 14,Bang David Reaction DEBM bang,1
2022-09-29T11:29:19Z,RALS 14,Mampir,1
2022-09-29T11:29:02Z,RALS 14,Up,1
2022-09-29T11:27:22Z,aning fitriana,Semoga bisa kebeli suatu saat nanti 😁,10
2022-09-30T04:37:22Z,Rania & Reiz,"Lesti Kejora &quot;ku menangis&quot;<br><a href=""https://youtu.be/QuggNitqHHY"">https://youtu.be/QuggNitqHHY</a>",0
2022-09-29T11:39:26Z,Syarifudin Baharsyah,Semoga punya iPhone 14 Pro minggu ini dan dipakai untuk hal baik Aamiin Ya Rabbal Alamin,2
2022-09-29T11:27:17Z,green_nevada_rendi,Silahlan servis sim card,0
2022-09-29T11:27:09Z,Richard 3579,"Peningkatannya gak terlalu berarti dibanding 13 pro,",0
2022-09-29T11:26:35Z,Red Hood,"<a href=""https://www.youtube.com/watch?v=Lvq01WvB5D0&amp;t=11m22s"">11:22</a> ngejar yang heboh? Ngejar Rehan bang!?",0
2022-09-29T11:25:54Z,KING_SHORTS,Buget 5juta yg pentingin utama di camera nya stabil/gimbal stabilizer + video tajem..hp apa ya teman-teman?,0
2022-09-29T11:25:51Z,Sogleng,"Lebih baik lagi kamera underdisplay sih, android aja udah berani masa apple gak berani ngeluarin hp kamera underdisplay di masa mendatang",0
2022-09-29T11:25:49Z,D Lohk,"Kalau dinilai secara pengamatan buta di layar FHD ips, videonya g jauh beda sama kamera mirrorless nya Fuji y. Dari tone warna, detailnya g jauh beda. Kalau disandingkan tanpa ada keterangan orang yang liat pasti g akan tahu.",1
2022-09-29T14:29:13Z,D Lohk,"@j y tinggal selera jatuhnya. Kalau menurutku  karena skill masih cetek, y permainan warnanya enak gitu diliat alus tapi g over. Di iPhone 14pro warna kuning dari video yang dihasilkan rada gimana gitu atau emang mataku yang rada-rada.",1
2022-09-29T11:43:15Z,j,Kalo in person comparison gimana?,0
2022-09-29T11:25:05Z,Dayu Ramadan,Mampir yuk kak bantu supaya bisa berkembang 😇,0
2022-09-29T11:24:47Z,Pendekar Malam,Nambah 1 fitur doank wkwkwk,0
2022-09-29T11:24:40Z,PANDA,Dilan di cari milena 😭,0
2022-09-29T11:24:14Z,vaserlatigo,DYLAND NGGAK TUH,0
2022-09-29T11:24:09Z,Fayza and Mama,Keren parah 👍👍👍 iPhone 14 PM,0
2022-09-29T11:23:52Z,Nazriel suju_cell Tv,Kalo mnurtku yg punya 13 pro jngan ganti bagus 13 soalnya,0
2022-09-29T11:23:04Z,Eyl,bang nanti pas 10 jt subs giveaway dong 😁😁,0
2022-09-29T11:23:00Z,Feri 84,Keren,0
2022-09-29T11:21:44Z,Torres Fandi,"Sempet baca rumor fitur always on display di ip 14 pro dan max bakal diperbarui, dan ya cuma keliatan jm dan notif aja, layarnya full mati. Tunggu aja update di ios selanjutnya",0
2022-09-29T11:21:38Z,The rentas,SAYANG NYA GW PECINTA HP SIEMENS...... DORAEMON,0
2022-09-29T11:20:51Z,Kali Miring,"Alhamdulillah nonton pke IP 14 pro max <br>Gaming, nonton yt biru jernih bgt asli coba beli dulu deh, Bru komentar ga punya duit utang solusinya",0
2022-09-29T11:19:42Z,GadgetProb,Pingin tau seh gimana kalo ipad pro terbaru apple nanti dikasih dynamic island juga??<br>Apakah notif nya jadi satu garis lurus dibagian atasnya pas dipencet apa gimana ya?,0
2022-09-29T11:18:47Z,ingat solat!,Gua mau banget tapi sayang gak bisa beli,0
2022-09-29T11:18:22Z,AkutoGami,Gak minat beli iphone gak ada yt vancednya,0
2022-09-29T11:17:57Z,bogybogy,Kalo menurut saya bukan terlalu bagus tapi terlalu mahal om .. hik 😭,0
2022-09-29T11:17:47Z,Indo Burst Blader,"Chipset bagus terbaru A16 Bionic, jenis memori yg digunakan iPhone pun NVMe, tapi pernah ga bayangin iPhone dipasangkan UFS apa performanya bakal sama?",2
2022-09-30T02:23:46Z,Mr Bob Gaming & Memes,Perasaan nvme ukurannya gede banget dah ? Jadi makan banyak ruang di bodi hp,1
2022-09-29T11:55:22Z,j,Ya sama kayak apple dipasangin 8+gen 1 gatau apa yang bakal terjadi,0
2022-09-29T11:51:33Z,Indo Burst Blader,"@Erliez I kalau di GSM Arena, yg dilabel memori NVMe itu dri Ip7",1
2022-09-29T11:46:36Z,Erliez I,nanya bang.. jnis memori NVMe itu baru di ip 14 doang apa udh dipke di seri ip lama juga😅,0
2022-09-29T11:17:27Z,Reenxyn,"bagusan vivo gua bang, camera 99MG, results 7K😱, ram 100GB😱, memori 669GB😱, action mode lebih smooth bnget, sampai ga keliatan getar nya😱, harga 2 juta kurang seribu🗿(1.999.999)🗿",0
2022-09-29T11:17:26Z,Muhammad Yusni888,Cma nunggu fitur video call bisa smbil buka apk lain tnpa hrus  mati kamerany,0
2022-09-29T11:17:25Z,SanTepu’Art,"Terlalu jujur ente kadang kadang 😅. Ini sih pengakuan real dari hati David 👌👌👌👌👌😂😂😂 yg lain pada nyinyir gk suka lah, apalah, ini kan iOS. Ingat iOS bukan Android. Klo gk suka pake aja android. Se simpel itu kan?😅 apple ya apple dan tetap apple 😂 klo gk suka jangan coba2 entar sakit hati 🫠🫠🫠🫠🔥🔥🔥🔥🔥🔥🔥",0
2022-09-29T11:17:00Z,Don Jon,"oke setelah nonton ini, saya pastikan untuk nunggu secondnya dan bertahan di iPhone Xs",6
2022-09-30T04:40:54Z,Rania & Reiz,"Lesti Kejora &quot;ku menangis&quot;<br><a href=""https://youtu.be/QuggNitqHHY"">https://youtu.be/QuggNitqHHY</a>",0
2022-09-29T14:01:20Z,Hendro Widjaya,@j saat nnya upgrade ke iphone 11 om iphone 12 pro masih lumayan mahal soal nnya  :&#39;( :&#39;(,1
2022-09-29T11:53:00Z,j,seken 13 pro udah 15jt. Kapan lagi cuma 15jt udah 120hz,0
2022-09-29T11:16:41Z,Zul Fahmi Zul Fahmi,Redmi not 10pro bbek gue mnangis mlihat ini🥲,0
2022-09-29T11:15:25Z,Fahmsss,Keren banget Dynamic island🔥,0
2022-09-29T11:14:44Z,Alias alex Candra,"yang gue suka dari iPhone, nyediain ukuran sesuai kemauan pelanggan dari yang suka gede ama yang suka kecil tapi tetep canggih, the best pokoknya",3
2022-10-01T14:27:41Z,Alias alex Candra,@j ya kalau omongin  konteks canggih si memang nggak bisa omongin satu merek tapi yang nyediain si &quot;canggih&quot; dalam kenyamanan itu sedikit yang nyediain tidak cuma satu tapi sedikit,0
2022-09-29T11:52:14Z,j,"kalo soal itu doang samsung dan xiaomi juga nyediain, yang ga resmi sony dan pixel juga. Bahkan (selain sony) harga nya lebih murah dan sama masih tetap canggih karena flagship. Kalo ngomongin soal canggih&quot;an seri pro dan non pro gap nya jauh banget padahal secara harga ga sebegitu jauh nya (cuma $200 atau 3jt kalo disini). Jadi soal the best still a debate karena android gak kalah cakep with their own way",0
2022-09-29T11:14:19Z,Andi Kvrn,"Ada ayang <a href=""https://www.youtube.com/watch?v=Lvq01WvB5D0&amp;t=7m27s"">7:27</a>",0
2022-09-29T11:14:17Z,Yahya keluarga Arifin,Bang review realme narzo 50i prime,0
2022-09-29T11:12:49Z,Fahmsss,Kelazzzzz,0
2022-09-29T11:11:54Z,chieakara,Huawei sedang memantau,0
2022-09-29T11:11:41Z,chieakara,Huawei sedang memantau,0
2022-09-29T11:09:37Z,rempah gareng official,Dilempar&quot; dong...kasian kameranya yg tebel,0
2022-09-29T11:09:28Z,SANG Peniru,"SEMOGA VIDEO GUE BISA MENGHIBUR DARI GAMEPLAY BERBAGAI MACAM HERO<br>TANK, SUPPORT, ASSASIN, FIGHTER, MARKSMAN, MAGE<br><a href=""https://youtu.be/fydHtzO4ZUU"">https://youtu.be/fydHtzO4ZUU</a>",1
